 Fish habitat analysis: CE-QUAL-W2 model results
 
 Species, Temperature minimum, Temperature maximum, Dissolved oxygen minimum
RainbowTrout,               0.00,   18.00,    5.00
StripedBass,               10.00,   24.00,    5.00
Walleye,                   12.00,   24.00,    5.00
WhiteBass,                  0.00,   28.00,    3.00
SmallmouthBass,             0.00,   29.00,    4.00
SpottedBass,                0.00,   24.40,    6.00
GizzardShad,               10.00,   26.70,    6.00
LargemouthBass,            10.00,   30.00,    5.00
ChannelCatfish,            18.00,   31.00,    5.00
 
JDAY,%VOL-RainbowTrout,HAB-VOL(m3)-RainbowTrout,%VOL-StripedBass,HAB-VOL(m3)-StripedBass,%VOL-Walleye,HAB-VOL(m3)-Walleye,%VOL-WhiteBass,HAB-VOL(m3)-WhiteBass,%VOL-SmallmouthBass,HAB-VOL(m3)-SmallmouthBass,%VOL-SpottedBass,HAB-VOL(m3)-SpottedBass,%VOL-GizzardShad,HAB-VOL(m3)-GizzardShad,%VOL-LargemouthBass,HAB-VOL(m3)-LargemouthBass,%VOL-ChannelCatfish,HAB-VOL(m3)-ChannelCatfish,
    72.903,  100.00,  0.8379E+09,    0.33,  0.2790E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.33,  0.2790E+07,    0.33,  0.2790E+07,    0.00,  0.0000E+00,
    73.000,  100.00,  0.8379E+09,    0.46,  0.3834E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.46,  0.3834E+07,    0.46,  0.3834E+07,    0.00,  0.0000E+00,
    73.104,  100.00,  0.8379E+09,    0.46,  0.3833E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.46,  0.3833E+07,    0.46,  0.3833E+07,    0.00,  0.0000E+00,
    73.201,  100.00,  0.8379E+09,    0.44,  0.3691E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.44,  0.3691E+07,    0.44,  0.3691E+07,    0.00,  0.0000E+00,
    73.306,  100.00,  0.8379E+09,    0.36,  0.3045E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.36,  0.3045E+07,    0.36,  0.3045E+07,    0.00,  0.0000E+00,
    73.403,  100.00,  0.8379E+09,    0.35,  0.2905E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.35,  0.2905E+07,    0.35,  0.2905E+07,    0.00,  0.0000E+00,
    73.500,  100.00,  0.8379E+09,    0.60,  0.5050E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.60,  0.5050E+07,    0.60,  0.5050E+07,    0.00,  0.0000E+00,
    73.604,  100.00,  0.8379E+09,    0.80,  0.6671E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.80,  0.6671E+07,    0.80,  0.6671E+07,    0.00,  0.0000E+00,
    73.701,  100.00,  0.8379E+09,    0.94,  0.7839E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.94,  0.7839E+07,    0.94,  0.7839E+07,    0.00,  0.0000E+00,
    73.806,  100.00,  0.8379E+09,    1.01,  0.8469E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.01,  0.8469E+07,    1.01,  0.8469E+07,    0.00,  0.0000E+00,
    73.903,  100.00,  0.8379E+09,    0.87,  0.7324E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.87,  0.7324E+07,    0.87,  0.7324E+07,    0.00,  0.0000E+00,
    74.000,  100.00,  0.8379E+09,    0.33,  0.2735E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.33,  0.2735E+07,    0.33,  0.2735E+07,    0.00,  0.0000E+00,
    74.104,  100.00,  0.8379E+09,    0.14,  0.1159E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.14,  0.1159E+07,    0.14,  0.1159E+07,    0.00,  0.0000E+00,
    74.201,  100.00,  0.8379E+09,    0.05,  0.3990E+06,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.05,  0.3990E+06,    0.05,  0.3990E+06,    0.00,  0.0000E+00,
    74.306,  100.00,  0.8379E+09,    0.05,  0.3992E+06,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.05,  0.3992E+06,    0.05,  0.3992E+06,    0.00,  0.0000E+00,
    74.403,  100.00,  0.8379E+09,    0.05,  0.3995E+06,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.05,  0.3995E+06,    0.05,  0.3995E+06,    0.00,  0.0000E+00,
    74.500,  100.00,  0.8379E+09,    0.28,  0.2313E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.28,  0.2313E+07,    0.28,  0.2313E+07,    0.00,  0.0000E+00,
    74.604,  100.00,  0.8379E+09,    1.22,  0.1020E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.22,  0.1020E+08,    1.22,  0.1020E+08,    0.00,  0.0000E+00,
    74.701,  100.00,  0.8379E+09,    1.41,  0.1181E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.41,  0.1181E+08,    1.41,  0.1181E+08,    0.00,  0.0000E+00,
    74.806,  100.00,  0.8379E+09,    1.48,  0.1240E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.48,  0.1240E+08,    1.48,  0.1240E+08,    0.00,  0.0000E+00,
    74.903,  100.00,  0.8379E+09,    1.29,  0.1078E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.29,  0.1078E+08,    1.29,  0.1078E+08,    0.00,  0.0000E+00,
    75.000,  100.00,  0.8379E+09,    1.02,  0.8587E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.02,  0.8587E+07,    1.02,  0.8587E+07,    0.00,  0.0000E+00,
    75.104,  100.00,  0.8379E+09,    1.13,  0.9470E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.13,  0.9470E+07,    1.13,  0.9470E+07,    0.00,  0.0000E+00,
    75.201,  100.00,  0.8379E+09,    0.59,  0.4952E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.59,  0.4952E+07,    0.59,  0.4952E+07,    0.00,  0.0000E+00,
    75.306,  100.00,  0.8379E+09,    0.59,  0.4954E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.59,  0.4954E+07,    0.59,  0.4954E+07,    0.00,  0.0000E+00,
    75.403,  100.00,  0.8379E+09,    0.57,  0.4815E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.57,  0.4815E+07,    0.57,  0.4815E+07,    0.00,  0.0000E+00,
    75.500,  100.00,  0.8379E+09,    0.90,  0.7572E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    0.90,  0.7572E+07,    0.90,  0.7572E+07,    0.00,  0.0000E+00,
    75.604,  100.00,  0.8379E+09,    1.29,  0.1084E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.29,  0.1084E+08,    1.29,  0.1084E+08,    0.00,  0.0000E+00,
    75.701,  100.00,  0.8379E+09,    1.78,  0.1488E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.78,  0.1488E+08,    1.78,  0.1488E+08,    0.00,  0.0000E+00,
    75.806,  100.00,  0.8379E+09,    1.77,  0.1483E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.77,  0.1483E+08,    1.77,  0.1483E+08,    0.00,  0.0000E+00,
    75.903,  100.00,  0.8379E+09,    1.73,  0.1451E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.73,  0.1451E+08,    1.73,  0.1451E+08,    0.00,  0.0000E+00,
    76.000,  100.00,  0.8379E+09,    1.24,  0.1042E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.24,  0.1042E+08,    1.24,  0.1042E+08,    0.00,  0.0000E+00,
    76.104,  100.00,  0.8379E+09,    1.19,  0.9997E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.19,  0.9997E+07,    1.19,  0.9997E+07,    0.00,  0.0000E+00,
    76.201,  100.00,  0.8379E+09,    1.19,  0.9997E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.19,  0.9997E+07,    1.19,  0.9997E+07,    0.00,  0.0000E+00,
    76.306,  100.00,  0.8379E+09,    1.19,  0.9997E+07,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.19,  0.9997E+07,    1.19,  0.9997E+07,    0.00,  0.0000E+00,
    76.403,  100.00,  0.8379E+09,    1.45,  0.1219E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.45,  0.1219E+08,    1.45,  0.1219E+08,    0.00,  0.0000E+00,
    76.500,  100.00,  0.8379E+09,    1.59,  0.1336E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    1.59,  0.1336E+08,    1.59,  0.1336E+08,    0.00,  0.0000E+00,
    76.604,  100.00,  0.8379E+09,    2.23,  0.1873E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    2.23,  0.1873E+08,    2.23,  0.1873E+08,    0.00,  0.0000E+00,
    76.701,  100.00,  0.8379E+09,    2.71,  0.2270E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    2.71,  0.2270E+08,    2.71,  0.2270E+08,    0.00,  0.0000E+00,
    76.806,  100.00,  0.8379E+09,    2.84,  0.2379E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    2.84,  0.2379E+08,    2.84,  0.2379E+08,    0.00,  0.0000E+00,
    76.903,  100.00,  0.8379E+09,    3.02,  0.2533E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.02,  0.2533E+08,    3.02,  0.2533E+08,    0.00,  0.0000E+00,
    77.000,  100.00,  0.8379E+09,    3.20,  0.2686E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.20,  0.2686E+08,    3.20,  0.2686E+08,    0.00,  0.0000E+00,
    77.104,  100.00,  0.8379E+09,    3.21,  0.2686E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.21,  0.2686E+08,    3.21,  0.2686E+08,    0.00,  0.0000E+00,
    77.201,  100.00,  0.8379E+09,    3.21,  0.2686E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.21,  0.2686E+08,    3.21,  0.2686E+08,    0.00,  0.0000E+00,
    77.306,  100.00,  0.8379E+09,    3.31,  0.2772E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.31,  0.2772E+08,    3.31,  0.2772E+08,    0.00,  0.0000E+00,
    77.403,  100.00,  0.8379E+09,    3.52,  0.2945E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.52,  0.2945E+08,    3.52,  0.2945E+08,    0.00,  0.0000E+00,
    77.500,  100.00,  0.8379E+09,    3.88,  0.3252E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.88,  0.3252E+08,    3.88,  0.3252E+08,    0.00,  0.0000E+00,
    77.604,  100.00,  0.8379E+09,    8.10,  0.6788E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    8.10,  0.6788E+08,    8.10,  0.6788E+08,    0.00,  0.0000E+00,
    77.701,  100.00,  0.8379E+09,    9.86,  0.8259E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    9.86,  0.8259E+08,    9.86,  0.8259E+08,    0.00,  0.0000E+00,
    77.806,  100.00,  0.8379E+09,    8.91,  0.7463E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    8.91,  0.7463E+08,    8.91,  0.7463E+08,    0.00,  0.0000E+00,
    77.903,  100.00,  0.8379E+09,    4.76,  0.3988E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    4.76,  0.3988E+08,    4.76,  0.3988E+08,    0.00,  0.0000E+00,
    78.000,  100.00,  0.8379E+09,    3.75,  0.3143E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.75,  0.3143E+08,    3.75,  0.3143E+08,    0.00,  0.0000E+00,
    78.104,  100.00,  0.8379E+09,    3.65,  0.3061E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    3.65,  0.3061E+08,    3.65,  0.3061E+08,    0.00,  0.0000E+00,
    78.201,  100.00,  0.8379E+09,    2.48,  0.2076E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    2.48,  0.2076E+08,    2.48,  0.2076E+08,    0.00,  0.0000E+00,
    78.306,  100.00,  0.8379E+09,    2.48,  0.2076E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    2.48,  0.2076E+08,    2.48,  0.2076E+08,    0.00,  0.0000E+00,
    78.403,  100.00,  0.8379E+09,    2.80,  0.2342E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    2.80,  0.2342E+08,    2.80,  0.2342E+08,    0.00,  0.0000E+00,
    78.500,  100.00,  0.8379E+09,    5.49,  0.4603E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    5.49,  0.4603E+08,    5.49,  0.4603E+08,    0.00,  0.0000E+00,
    78.604,  100.00,  0.8379E+09,   12.41,  0.1040E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   12.41,  0.1040E+09,   12.41,  0.1040E+09,    0.00,  0.0000E+00,
    78.701,  100.00,  0.8379E+09,   17.32,  0.1452E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   17.32,  0.1452E+09,   17.32,  0.1452E+09,    0.00,  0.0000E+00,
    78.806,  100.00,  0.8379E+09,   11.85,  0.9933E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.85,  0.9933E+08,   11.85,  0.9933E+08,    0.00,  0.0000E+00,
    78.903,  100.00,  0.8379E+09,   11.37,  0.9529E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.37,  0.9529E+08,   11.37,  0.9529E+08,    0.00,  0.0000E+00,
    79.000,  100.00,  0.8379E+09,    8.58,  0.7188E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    8.58,  0.7188E+08,    8.58,  0.7188E+08,    0.00,  0.0000E+00,
    79.104,  100.00,  0.8379E+09,    8.79,  0.7365E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    8.79,  0.7365E+08,    8.79,  0.7365E+08,    0.00,  0.0000E+00,
    79.201,  100.00,  0.8379E+09,    7.41,  0.6208E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    7.41,  0.6208E+08,    7.41,  0.6208E+08,    0.00,  0.0000E+00,
    79.306,  100.00,  0.8379E+09,    6.32,  0.5295E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    6.32,  0.5295E+08,    6.32,  0.5295E+08,    0.00,  0.0000E+00,
    79.403,  100.00,  0.8379E+09,    7.30,  0.6113E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    7.30,  0.6113E+08,    7.30,  0.6113E+08,    0.00,  0.0000E+00,
    79.500,  100.00,  0.8379E+09,    8.48,  0.7107E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    8.48,  0.7107E+08,    8.48,  0.7107E+08,    0.00,  0.0000E+00,
    79.604,  100.00,  0.8379E+09,   11.06,  0.9270E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.06,  0.9270E+08,   11.06,  0.9270E+08,    0.00,  0.0000E+00,
    79.701,  100.00,  0.8379E+09,   13.35,  0.1119E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   13.35,  0.1119E+09,   13.35,  0.1119E+09,    0.00,  0.0000E+00,
    79.806,  100.00,  0.8379E+09,   11.94,  0.1001E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.94,  0.1001E+09,   11.94,  0.1001E+09,    0.00,  0.0000E+00,
    79.903,  100.00,  0.8379E+09,   12.18,  0.1020E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   12.18,  0.1020E+09,   12.18,  0.1020E+09,    0.00,  0.0000E+00,
    80.000,  100.00,  0.8379E+09,   11.39,  0.9546E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.39,  0.9546E+08,   11.39,  0.9546E+08,    0.00,  0.0000E+00,
    80.104,  100.00,  0.8379E+09,   11.90,  0.9969E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.90,  0.9969E+08,   11.90,  0.9969E+08,    0.00,  0.0000E+00,
    80.201,  100.00,  0.8379E+09,   10.85,  0.9090E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   10.85,  0.9090E+08,   10.85,  0.9090E+08,    0.00,  0.0000E+00,
    80.306,  100.00,  0.8379E+09,   11.04,  0.9248E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.04,  0.9248E+08,   11.04,  0.9248E+08,    0.00,  0.0000E+00,
    80.403,  100.00,  0.8379E+09,   11.99,  0.1005E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   11.99,  0.1005E+09,   11.99,  0.1005E+09,    0.00,  0.0000E+00,
    80.500,  100.00,  0.8379E+09,   13.51,  0.1132E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   13.51,  0.1132E+09,   13.51,  0.1132E+09,    0.00,  0.0000E+00,
    80.604,  100.00,  0.8379E+09,   19.58,  0.1640E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   19.58,  0.1640E+09,   19.58,  0.1640E+09,    0.00,  0.0000E+00,
    80.701,  100.00,  0.8379E+09,   24.13,  0.2022E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   24.13,  0.2022E+09,   24.13,  0.2022E+09,    0.00,  0.0000E+00,
    80.806,  100.00,  0.8379E+09,   26.95,  0.2258E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   26.95,  0.2258E+09,   26.95,  0.2258E+09,    0.00,  0.0000E+00,
    80.903,  100.00,  0.8379E+09,   25.19,  0.2111E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   25.19,  0.2111E+09,   25.19,  0.2111E+09,    0.00,  0.0000E+00,
    81.000,  100.00,  0.8379E+09,   16.41,  0.1375E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   16.41,  0.1375E+09,   16.41,  0.1375E+09,    0.00,  0.0000E+00,
    81.104,  100.00,  0.8379E+09,   12.84,  0.1076E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   12.84,  0.1076E+09,   12.84,  0.1076E+09,    0.00,  0.0000E+00,
    81.201,  100.00,  0.8379E+09,   10.86,  0.9099E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   10.86,  0.9099E+08,   10.86,  0.9099E+08,    0.00,  0.0000E+00,
    81.306,  100.00,  0.8379E+09,    9.12,  0.7639E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    9.12,  0.7639E+08,    9.12,  0.7639E+08,    0.00,  0.0000E+00,
    81.403,  100.00,  0.8379E+09,    9.71,  0.8132E+08,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,    9.71,  0.8132E+08,    9.71,  0.8132E+08,    0.00,  0.0000E+00,
    81.500,  100.00,  0.8379E+09,   18.45,  0.1546E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   18.45,  0.1546E+09,   18.45,  0.1546E+09,    0.00,  0.0000E+00,
    81.604,  100.00,  0.8379E+09,   28.50,  0.2388E+09,    0.09,  0.7300E+06,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   28.50,  0.2388E+09,   28.50,  0.2388E+09,    0.00,  0.0000E+00,
    81.701,  100.00,  0.8379E+09,   31.70,  0.2656E+09,    0.15,  0.1290E+07,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   31.70,  0.2656E+09,   31.70,  0.2656E+09,    0.00,  0.0000E+00,
    81.806,  100.00,  0.8379E+09,   31.96,  0.2678E+09,    0.05,  0.4176E+06,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   31.96,  0.2678E+09,   31.96,  0.2678E+09,    0.00,  0.0000E+00,
    81.903,  100.00,  0.8379E+09,   31.97,  0.2678E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   31.97,  0.2678E+09,   31.97,  0.2678E+09,    0.00,  0.0000E+00,
    82.000,  100.00,  0.8379E+09,   32.88,  0.2755E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   32.88,  0.2755E+09,   32.88,  0.2755E+09,    0.00,  0.0000E+00,
    82.104,  100.00,  0.8379E+09,   28.02,  0.2348E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   28.02,  0.2348E+09,   28.02,  0.2348E+09,    0.00,  0.0000E+00,
    82.201,  100.00,  0.8379E+09,   21.03,  0.1762E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   21.03,  0.1762E+09,   21.03,  0.1762E+09,    0.00,  0.0000E+00,
    82.306,  100.00,  0.8379E+09,   16.63,  0.1393E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   16.63,  0.1393E+09,   16.63,  0.1393E+09,    0.00,  0.0000E+00,
    82.403,  100.00,  0.8379E+09,   20.03,  0.1678E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   20.03,  0.1678E+09,   20.03,  0.1678E+09,    0.00,  0.0000E+00,
    82.500,  100.00,  0.8379E+09,   30.99,  0.2597E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   30.99,  0.2597E+09,   30.99,  0.2597E+09,    0.00,  0.0000E+00,
    82.604,  100.00,  0.8379E+09,   33.88,  0.2839E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   33.88,  0.2839E+09,   33.88,  0.2839E+09,    0.00,  0.0000E+00,
    82.701,  100.00,  0.8379E+09,   35.67,  0.2989E+09,    0.12,  0.9791E+06,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   35.67,  0.2989E+09,   35.67,  0.2989E+09,    0.00,  0.0000E+00,
    82.806,  100.00,  0.8379E+09,   36.25,  0.3038E+09,    0.09,  0.7610E+06,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   36.25,  0.3038E+09,   36.25,  0.3038E+09,    0.00,  0.0000E+00,
    82.903,  100.00,  0.8379E+09,   36.62,  0.3068E+09,    0.00,  0.0000E+00,  100.00,  0.8379E+09,  100.00,  0.8379E+09,  100.00,  0.8379E+09,   36.62,  0.3068E+09,   36.62,  0.3068E+09,    0.00,  0.0000E+00,
