 JDAY,ELEVATION(m),TEMPERATURE(C)
  245.5000,   70.35,    7.93,
  245.5000,   68.35,    7.93,
  246.5000,  123.90,  -99.00,
  246.5000,  123.80,   30.05,
  246.5000,  120.35,   29.89,
  246.5000,  118.35,   29.82,
  246.5000,  116.35,   29.82,
  246.5000,  114.35,   27.68,
  246.5000,  112.35,   22.00,
  246.5000,  110.35,   17.72,
  246.5000,  108.35,   14.29,
  246.5000,  106.35,   11.88,
  246.5000,  104.35,   10.49,
  246.5000,  102.35,    9.74,
  246.5000,  100.35,    9.31,
  246.5000,   98.35,    8.99,
  246.5000,   96.35,    8.71,
  246.5000,   94.35,    8.47,
  246.5000,   92.35,    8.27,
  246.5000,   90.35,    8.13,
  246.5000,   88.35,    8.05,
  246.5000,   86.35,    7.99,
  246.5000,   84.35,    7.96,
  246.5000,   82.35,    7.94,
  246.5000,   80.35,    7.94,
  246.5000,   78.35,    7.94,
  246.5000,   76.35,    7.94,
  246.5000,   74.35,    7.94,
  246.5000,   72.35,    7.94,
  246.5000,   70.35,    7.94,
  246.5000,   68.35,    7.94,
  247.5000,  123.89,  -99.00,
  247.5000,  123.79,   29.93,
  247.5000,  120.35,   29.60,
  247.5000,  118.35,   29.40,
  247.5000,  116.35,   28.69,
  247.5000,  114.35,   25.49,
  247.5000,  112.35,   20.97,
  247.5000,  110.35,   17.28,
  247.5000,  108.35,   13.82,
  247.5000,  106.35,   11.34,
  247.5000,  104.35,   10.08,
  247.5000,  102.35,    9.50,
  247.5000,  100.35,    9.14,
  247.5000,   98.35,    8.85,
  247.5000,   96.35,    8.59,
  247.5000,   94.35,    8.37,
  247.5000,   92.35,    8.20,
  247.5000,   90.35,    8.09,
  247.5000,   88.35,    8.02,
  247.5000,   86.35,    7.98,
  247.5000,   84.35,    7.95,
  247.5000,   82.35,    7.94,
  247.5000,   80.35,    7.94,
  247.5000,   78.35,    7.94,
  247.5000,   76.35,    7.94,
  247.5000,   74.35,    7.94,
  247.5000,   72.35,    7.94,
  247.5000,   70.35,    7.94,
  247.5000,   68.35,    7.94,
  248.5000,  123.89,  -99.00,
  248.5000,  123.79,   29.72,
  248.5000,  120.35,   29.48,
  248.5000,  118.35,   29.12,
  248.5000,  116.35,   29.07,
  248.5000,  114.35,   27.58,
  248.5000,  112.35,   23.73,
  248.5000,  110.35,   18.92,
  248.5000,  108.35,   14.13,
  248.5000,  106.35,   11.19,
  248.5000,  104.35,    9.99,
  248.5000,  102.35,    9.45,
  248.5000,  100.35,    9.09,
  248.5000,   98.35,    8.79,
  248.5000,   96.35,    8.52,
  248.5000,   94.35,    8.31,
  248.5000,   92.35,    8.16,
  248.5000,   90.35,    8.07,
  248.5000,   88.35,    8.01,
  248.5000,   86.35,    7.97,
  248.5000,   84.35,    7.95,
  248.5000,   82.35,    7.95,
  248.5000,   80.35,    7.95,
  248.5000,   78.35,    7.95,
  248.5000,   76.35,    7.95,
  248.5000,   74.35,    7.95,
  248.5000,   72.35,    7.95,
  248.5000,   70.35,    7.95,
  248.5000,   68.35,    7.95,
  249.5000,  123.89,  -99.00,
  249.5000,  123.79,   29.67,
  249.5000,  120.35,   29.33,
  249.5000,  118.35,   29.05,
  249.5000,  116.35,   28.90,
  249.5000,  114.35,   26.95,
  249.5000,  112.35,   22.67,
  249.5000,  110.35,   17.87,
  249.5000,  108.35,   14.28,
  249.5000,  106.35,   12.17,
  249.5000,  104.35,   10.89,
  249.5000,  102.35,   10.11,
  249.5000,  100.35,    9.62,
  249.5000,   98.35,    9.27,
  249.5000,   96.35,    8.98,
  249.5000,   94.35,    8.71,
  249.5000,   92.35,    8.46,
  249.5000,   90.35,    8.27,
  249.5000,   88.35,    8.13,
  249.5000,   86.35,    8.04,
  249.5000,   84.35,    7.99,
  249.5000,   82.35,    7.96,
  249.5000,   80.35,    7.95,
  249.5000,   78.35,    7.95,
  249.5000,   76.35,    7.95,
  249.5000,   74.35,    7.95,
  249.5000,   72.35,    7.95,
  249.5000,   70.35,    7.95,
  249.5000,   68.35,    7.95,
  250.5000,  123.89,  -99.00,
  250.5000,  123.79,   29.55,
  250.5000,  120.35,   29.28,
  250.5000,  118.35,   29.08,
  250.5000,  116.35,   29.08,
  250.5000,  114.35,   27.74,
  250.5000,  112.35,   22.29,
  250.5000,  110.35,   16.81,
  250.5000,  108.35,   13.40,
  250.5000,  106.35,   11.41,
  250.5000,  104.35,   10.20,
  250.5000,  102.35,    9.51,
  250.5000,  100.35,    9.09,
  250.5000,   98.35,    8.75,
  250.5000,   96.35,    8.47,
  250.5000,   94.35,    8.27,
  250.5000,   92.35,    8.13,
  250.5000,   90.35,    8.05,
  250.5000,   88.35,    8.01,
  250.5000,   86.35,    7.98,
  250.5000,   84.35,    7.96,
  250.5000,   82.35,    7.95,
  250.5000,   80.35,    7.95,
  250.5000,   78.35,    7.95,
  250.5000,   76.35,    7.95,
  250.5000,   74.35,    7.95,
  250.5000,   72.35,    7.95,
  250.5000,   70.35,    7.95,
  250.5000,   68.35,    7.95,
  251.5000,  123.89,  -99.00,
  251.5000,  123.79,   29.70,
  251.5000,  120.35,   29.41,
  251.5000,  118.35,   29.26,
  251.5000,  116.35,   29.18,
  251.5000,  114.35,   27.11,
  251.5000,  112.35,   22.31,
  251.5000,  110.35,   17.82,
  251.5000,  108.35,   13.98,
  251.5000,  106.35,   11.85,
  251.5000,  104.35,   10.49,
  251.5000,  102.35,    9.71,
  251.5000,  100.35,    9.26,
  251.5000,   98.35,    8.95,
  251.5000,   96.35,    8.68,
  251.5000,   94.35,    8.45,
  251.5000,   92.35,    8.26,
  251.5000,   90.35,    8.13,
  251.5000,   88.35,    8.05,
  251.5000,   86.35,    8.00,
  251.5000,   84.35,    7.97,
  251.5000,   82.35,    7.96,
  251.5000,   80.35,    7.96,
  251.5000,   78.35,    7.96,
  251.5000,   76.35,    7.96,
  251.5000,   74.35,    7.96,
  251.5000,   72.35,    7.96,
  251.5000,   70.35,    7.96,
  251.5000,   68.35,    7.96,
  252.5000,  123.89,  -99.00,
  252.5000,  123.79,   29.51,
  252.5000,  120.35,   29.31,
  252.5000,  118.35,   29.22,
  252.5000,  116.35,   29.21,
  252.5000,  114.35,   28.07,
  252.5000,  112.35,   23.35,
  252.5000,  110.35,   18.33,
  252.5000,  108.35,   14.68,
  252.5000,  106.35,   12.11,
  252.5000,  104.35,   10.32,
  252.5000,  102.35,    9.53,
  252.5000,  100.35,    9.15,
  252.5000,   98.35,    8.86,
  252.5000,   96.35,    8.61,
  252.5000,   94.35,    8.38,
  252.5000,   92.35,    8.21,
  252.5000,   90.35,    8.10,
  252.5000,   88.35,    8.03,
  252.5000,   86.35,    8.00,
  252.5000,   84.35,    7.97,
  252.5000,   82.35,    7.96,
  252.5000,   80.35,    7.96,
  252.5000,   78.35,    7.96,
  252.5000,   76.35,    7.96,
  252.5000,   74.35,    7.96,
  252.5000,   72.35,    7.96,
  252.5000,   70.35,    7.96,
  252.5000,   68.35,    7.96,
  253.5000,  123.89,  -99.00,
  253.5000,  123.79,   29.58,
  253.5000,  120.35,   29.31,
  253.5000,  118.35,   29.21,
  253.5000,  116.35,   29.20,
  253.5000,  114.35,   29.07,
  253.5000,  112.35,   24.00,
  253.5000,  110.35,   18.15,
  253.5000,  108.35,   14.05,
  253.5000,  106.35,   11.75,
  253.5000,  104.35,   10.40,
  253.5000,  102.35,    9.70,
  253.5000,  100.35,    9.33,
  253.5000,   98.35,    9.08,
  253.5000,   96.35,    8.84,
  253.5000,   94.35,    8.61,
  253.5000,   92.35,    8.41,
  253.5000,   90.35,    8.24,
  253.5000,   88.35,    8.12,
  253.5000,   86.35,    8.05,
  253.5000,   84.35,    8.00,
  253.5000,   82.35,    7.97,
  253.5000,   80.35,    7.97,
  253.5000,   78.35,    7.97,
  253.5000,   76.35,    7.97,
  253.5000,   74.35,    7.97,
  253.5000,   72.35,    7.97,
  253.5000,   70.35,    7.97,
  253.5000,   68.35,    7.97,
  254.5000,  123.89,  -99.00,
  254.5000,  123.79,   29.56,
  254.5000,  120.35,   29.32,
  254.5000,  118.35,   29.29,
  254.5000,  116.35,   29.29,
  254.5000,  114.35,   28.05,
  254.5000,  112.35,   21.98,
  254.5000,  110.35,   16.86,
  254.5000,  108.35,   13.72,
  254.5000,  106.35,   11.57,
  254.5000,  104.35,   10.26,
  254.5000,  102.35,    9.59,
  254.5000,  100.35,    9.20,
  254.5000,   98.35,    8.90,
  254.5000,   96.35,    8.62,
  254.5000,   94.35,    8.39,
  254.5000,   92.35,    8.23,
  254.5000,   90.35,    8.12,
  254.5000,   88.35,    8.05,
  254.5000,   86.35,    8.01,
  254.5000,   84.35,    7.98,
  254.5000,   82.35,    7.97,
  254.5000,   80.35,    7.97,
  254.5000,   78.35,    7.97,
  254.5000,   76.35,    7.97,
  254.5000,   74.35,    7.97,
  254.5000,   72.35,    7.97,
  254.5000,   70.35,    7.97,
  254.5000,   68.35,    7.97,
  255.5000,  123.89,  -99.00,
  255.5000,  123.79,   29.02,
  255.5000,  120.35,   28.81,
  255.5000,  118.35,   28.73,
  255.5000,  116.35,   28.45,
  255.5000,  114.35,   26.17,
  255.5000,  112.35,   22.11,
  255.5000,  110.35,   18.03,
  255.5000,  108.35,   14.23,
  255.5000,  106.35,   11.46,
  255.5000,  104.35,   10.02,
  255.5000,  102.35,    9.40,
  255.5000,  100.35,    9.06,
  255.5000,   98.35,    8.78,
  255.5000,   96.35,    8.54,
  255.5000,   94.35,    8.34,
  255.5000,   92.35,    8.20,
  255.5000,   90.35,    8.11,
  255.5000,   88.35,    8.05,
  255.5000,   86.35,    8.01,
  255.5000,   84.35,    7.98,
  255.5000,   82.35,    7.97,
  255.5000,   80.35,    7.97,
  255.5000,   78.35,    7.97,
  255.5000,   76.35,    7.97,
  255.5000,   74.35,    7.97,
  255.5000,   72.35,    7.97,
  255.5000,   70.35,    7.97,
  255.5000,   68.35,    7.97,
  256.5000,  123.89,  -99.00,
  256.5000,  123.79,   28.97,
  256.5000,  120.35,   28.73,
  256.5000,  118.35,   28.63,
  256.5000,  116.35,   28.63,
  256.5000,  114.35,   27.83,
  256.5000,  112.35,   23.78,
  256.5000,  110.35,   18.64,
  256.5000,  108.35,   14.29,
  256.5000,  106.35,   11.53,
  256.5000,  104.35,   10.14,
  256.5000,  102.35,    9.50,
  256.5000,  100.35,    9.15,
  256.5000,   98.35,    8.88,
  256.5000,   96.35,    8.62,
  256.5000,   94.35,    8.40,
  256.5000,   92.35,    8.24,
  256.5000,   90.35,    8.13,
  256.5000,   88.35,    8.06,
  256.5000,   86.35,    8.02,
  256.5000,   84.35,    7.99,
  256.5000,   82.35,    7.98,
  256.5000,   80.35,    7.98,
  256.5000,   78.35,    7.98,
  256.5000,   76.35,    7.98,
  256.5000,   74.35,    7.98,
  256.5000,   72.35,    7.98,
  256.5000,   70.35,    7.98,
  256.5000,   68.35,    7.98,
  257.5000,  123.90,  -99.00,
  257.5000,  123.80,   29.15,
  257.5000,  120.35,   28.98,
  257.5000,  118.35,   28.88,
  257.5000,  116.35,   28.88,
  257.5000,  114.35,   28.55,
  257.5000,  112.35,   23.88,
  257.5000,  110.35,   18.12,
  257.5000,  108.35,   14.30,
  257.5000,  106.35,   12.15,
  257.5000,  104.35,   10.87,
  257.5000,  102.35,   10.08,
  257.5000,  100.35,    9.58,
  257.5000,   98.35,    9.22,
  257.5000,   96.35,    8.92,
  257.5000,   94.35,    8.65,
  257.5000,   92.35,    8.42,
  257.5000,   90.35,    8.25,
  257.5000,   88.35,    8.13,
  257.5000,   86.35,    8.06,
  257.5000,   84.35,    8.02,
  257.5000,   82.35,    7.99,
  257.5000,   80.35,    7.98,
  257.5000,   78.35,    7.98,
  257.5000,   76.35,    7.98,
  257.5000,   74.35,    7.98,
  257.5000,   72.35,    7.98,
  257.5000,   70.35,    7.98,
  257.5000,   68.35,    7.98,
  258.5000,  123.90,  -99.00,
  258.5000,  123.80,   29.25,
  258.5000,  120.35,   29.11,
  258.5000,  118.35,   29.06,
  258.5000,  116.35,   29.05,
  258.5000,  114.35,   28.91,
  258.5000,  112.35,   24.46,
  258.5000,  110.35,   18.11,
  258.5000,  108.35,   14.79,
  258.5000,  106.35,   12.18,
  258.5000,  104.35,   10.46,
  258.5000,  102.35,    9.58,
  258.5000,  100.35,    9.13,
  258.5000,   98.35,    8.83,
  258.5000,   96.35,    8.59,
  258.5000,   94.35,    8.39,
  258.5000,   92.35,    8.24,
  258.5000,   90.35,    8.14,
  258.5000,   88.35,    8.08,
  258.5000,   86.35,    8.03,
  258.5000,   84.35,    8.00,
  258.5000,   82.35,    7.99,
  258.5000,   80.35,    7.99,
  258.5000,   78.35,    7.99,
  258.5000,   76.35,    7.99,
  258.5000,   74.35,    7.99,
  258.5000,   72.35,    7.99,
  258.5000,   70.35,    7.99,
  258.5000,   68.35,    7.99,
  259.5000,  123.89,  -99.00,
  259.5000,  123.79,   28.84,
  259.5000,  120.35,   28.80,
  259.5000,  118.35,   28.73,
  259.5000,  116.35,   28.28,
  259.5000,  114.35,   26.13,
  259.5000,  112.35,   21.71,
  259.5000,  110.35,   17.76,
  259.5000,  108.35,   14.75,
  259.5000,  106.35,   11.84,
  259.5000,  104.35,   10.04,
  259.5000,  102.35,    9.31,
  259.5000,  100.35,    8.97,
  259.5000,   98.35,    8.71,
  259.5000,   96.35,    8.48,
  259.5000,   94.35,    8.30,
  259.5000,   92.35,    8.17,
  259.5000,   90.35,    8.09,
  259.5000,   88.35,    8.05,
  259.5000,   86.35,    8.02,
  259.5000,   84.35,    8.00,
  259.5000,   82.35,    7.99,
  259.5000,   80.35,    7.99,
  259.5000,   78.35,    7.99,
  259.5000,   76.35,    7.99,
  259.5000,   74.35,    7.99,
  259.5000,   72.35,    7.99,
  259.5000,   70.35,    7.99,
  259.5000,   68.35,    7.99,
  260.5000,  123.89,  -99.00,
  260.5000,  123.79,   28.77,
  260.5000,  120.35,   28.54,
  260.5000,  118.35,   28.44,
  260.5000,  116.35,   28.34,
  260.5000,  114.35,   27.10,
  260.5000,  112.35,   23.59,
  260.5000,  110.35,   18.87,
  260.5000,  108.35,   14.33,
  260.5000,  106.35,   11.15,
  260.5000,  104.35,    9.82,
  260.5000,  102.35,    9.31,
  260.5000,  100.35,    9.01,
  260.5000,   98.35,    8.75,
  260.5000,   96.35,    8.53,
  260.5000,   94.35,    8.33,
  260.5000,   92.35,    8.20,
  260.5000,   90.35,    8.11,
  260.5000,   88.35,    8.06,
  260.5000,   86.35,    8.03,
  260.5000,   84.35,    8.00,
  260.5000,   82.35,    7.99,
  260.5000,   80.35,    7.99,
  260.5000,   78.35,    7.99,
  260.5000,   76.35,    7.99,
  260.5000,   74.35,    7.99,
  260.5000,   72.35,    7.99,
  260.5000,   70.35,    7.99,
  260.5000,   68.35,    7.99,
  261.5000,  123.89,  -99.00,
  261.5000,  123.79,   28.51,
  261.5000,  120.35,   28.51,
  261.5000,  118.35,   28.51,
  261.5000,  116.35,   28.46,
  261.5000,  114.35,   27.70,
  261.5000,  112.35,   24.24,
  261.5000,  110.35,   19.54,
  261.5000,  108.35,   15.20,
  261.5000,  106.35,   12.24,
  261.5000,  104.35,   10.65,
  261.5000,  102.35,    9.87,
  261.5000,  100.35,    9.46,
  261.5000,   98.35,    9.19,
  261.5000,   96.35,    8.96,
  261.5000,   94.35,    8.74,
  261.5000,   92.35,    8.53,
  261.5000,   90.35,    8.35,
  261.5000,   88.35,    8.21,
  261.5000,   86.35,    8.12,
  261.5000,   84.35,    8.06,
  261.5000,   82.35,    8.02,
  261.5000,   80.35,    8.00,
  261.5000,   78.35,    8.00,
  261.5000,   76.35,    8.00,
  261.5000,   74.35,    8.00,
  261.5000,   72.35,    8.00,
  261.5000,   70.35,    8.00,
  261.5000,   68.35,    8.00,
  262.5000,  123.89,  -99.00,
  262.5000,  123.79,   27.78,
  262.5000,  120.35,   27.75,
  262.5000,  118.35,   27.73,
  262.5000,  116.35,   27.71,
  262.5000,  114.35,   26.40,
  262.5000,  112.35,   23.57,
  262.5000,  110.35,   19.05,
  262.5000,  108.35,   14.99,
  262.5000,  106.35,   12.16,
  262.5000,  104.35,   10.48,
  262.5000,  102.35,    9.62,
  262.5000,  100.35,    9.18,
  262.5000,   98.35,    8.88,
  262.5000,   96.35,    8.61,
  262.5000,   94.35,    8.39,
  262.5000,   92.35,    8.23,
  262.5000,   90.35,    8.14,
  262.5000,   88.35,    8.08,
  262.5000,   86.35,    8.04,
  262.5000,   84.35,    8.01,
  262.5000,   82.35,    8.00,
  262.5000,   80.35,    8.00,
  262.5000,   78.35,    8.00,
  262.5000,   76.35,    8.00,
  262.5000,   74.35,    8.00,
  262.5000,   72.35,    8.00,
  262.5000,   70.35,    8.00,
  262.5000,   68.35,    8.00,
  263.5000,  123.89,  -99.00,
  263.5000,  123.79,   27.60,
  263.5000,  120.35,   27.36,
  263.5000,  118.35,   27.27,
  263.5000,  116.35,   27.13,
  263.5000,  114.35,   26.11,
  263.5000,  112.35,   23.55,
  263.5000,  110.35,   18.77,
  263.5000,  108.35,   14.52,
  263.5000,  106.35,   11.29,
  263.5000,  104.35,    9.81,
  263.5000,  102.35,    9.28,
  263.5000,  100.35,    9.01,
  263.5000,   98.35,    8.77,
  263.5000,   96.35,    8.54,
  263.5000,   94.35,    8.35,
  263.5000,   92.35,    8.21,
  263.5000,   90.35,    8.12,
  263.5000,   88.35,    8.06,
  263.5000,   86.35,    8.03,
  263.5000,   84.35,    8.01,
  263.5000,   82.35,    8.01,
  263.5000,   80.35,    8.01,
  263.5000,   78.35,    8.01,
  263.5000,   76.35,    8.01,
  263.5000,   74.35,    8.01,
  263.5000,   72.35,    8.01,
  263.5000,   70.35,    8.01,
  263.5000,   68.35,    8.01,
  264.5000,  123.90,  -99.00,
  264.5000,  123.80,   27.45,
  264.5000,  120.35,   27.24,
  264.5000,  118.35,   27.12,
  264.5000,  116.35,   27.12,
  264.5000,  114.35,   27.12,
  264.5000,  112.35,   25.53,
  264.5000,  110.35,   20.94,
  264.5000,  108.35,   16.15,
  264.5000,  106.35,   12.59,
  264.5000,  104.35,   10.88,
  264.5000,  102.35,    9.97,
  264.5000,  100.35,    9.45,
  264.5000,   98.35,    9.11,
  264.5000,   96.35,    8.84,
  264.5000,   94.35,    8.60,
  264.5000,   92.35,    8.39,
  264.5000,   90.35,    8.23,
  264.5000,   88.35,    8.13,
  264.5000,   86.35,    8.07,
  264.5000,   84.35,    8.04,
  264.5000,   82.35,    8.01,
  264.5000,   80.35,    8.01,
  264.5000,   78.35,    8.01,
  264.5000,   76.35,    8.01,
  264.5000,   74.35,    8.01,
  264.5000,   72.35,    8.01,
  264.5000,   70.35,    8.01,
  264.5000,   68.35,    8.01,
  265.5000,  123.89,  -99.00,
  265.5000,  123.79,   27.41,
  265.5000,  120.35,   27.32,
  265.5000,  118.35,   27.27,
  265.5000,  116.35,   27.27,
  265.5000,  114.35,   27.16,
  265.5000,  112.35,   24.60,
  265.5000,  110.35,   19.23,
  265.5000,  108.35,   14.46,
  265.5000,  106.35,   11.60,
  265.5000,  104.35,   10.35,
  265.5000,  102.35,    9.63,
  265.5000,  100.35,    9.22,
  265.5000,   98.35,    8.94,
  265.5000,   96.35,    8.69,
  265.5000,   94.35,    8.48,
  265.5000,   92.35,    8.31,
  265.5000,   90.35,    8.19,
  265.5000,   88.35,    8.12,
  265.5000,   86.35,    8.07,
  265.5000,   84.35,    8.04,
  265.5000,   82.35,    8.02,
  265.5000,   80.35,    8.01,
  265.5000,   78.35,    8.01,
  265.5000,   76.35,    8.01,
  265.5000,   74.35,    8.01,
  265.5000,   72.35,    8.01,
  265.5000,   70.35,    8.01,
  265.5000,   68.35,    8.01,
  266.5000,  123.90,  -99.00,
  266.5000,  123.80,   27.47,
  266.5000,  120.35,   27.37,
  266.5000,  118.35,   27.34,
  266.5000,  116.35,   27.32,
  266.5000,  114.35,   27.09,
  266.5000,  112.35,   24.69,
  266.5000,  110.35,   20.24,
  266.5000,  108.35,   15.90,
  266.5000,  106.35,   12.64,
  266.5000,  104.35,   10.74,
  266.5000,  102.35,    9.76,
  266.5000,  100.35,    9.24,
  266.5000,   98.35,    8.90,
  266.5000,   96.35,    8.63,
  266.5000,   94.35,    8.41,
  266.5000,   92.35,    8.25,
  266.5000,   90.35,    8.15,
  266.5000,   88.35,    8.10,
  266.5000,   86.35,    8.06,
  266.5000,   84.35,    8.03,
  266.5000,   82.35,    8.02,
  266.5000,   80.35,    8.02,
  266.5000,   78.35,    8.02,
  266.5000,   76.35,    8.02,
  266.5000,   74.35,    8.02,
  266.5000,   72.35,    8.02,
  266.5000,   70.35,    8.02,
  266.5000,   68.35,    8.02,
  267.5000,  123.89,  -99.00,
  267.5000,  123.79,   27.32,
  267.5000,  120.35,   27.32,
  267.5000,  118.35,   27.31,
  267.5000,  116.35,   27.27,
  267.5000,  114.35,   26.98,
  267.5000,  112.35,   24.09,
  267.5000,  110.35,   18.80,
  267.5000,  108.35,   14.62,
  267.5000,  106.35,   11.60,
  267.5000,  104.35,    9.94,
  267.5000,  102.35,    9.23,
  267.5000,  100.35,    8.90,
  267.5000,   98.35,    8.68,
  267.5000,   96.35,    8.49,
  267.5000,   94.35,    8.33,
  267.5000,   92.35,    8.22,
  267.5000,   90.35,    8.14,
  267.5000,   88.35,    8.09,
  267.5000,   86.35,    8.06,
  267.5000,   84.35,    8.03,
  267.5000,   82.35,    8.02,
  267.5000,   80.35,    8.02,
  267.5000,   78.35,    8.02,
  267.5000,   76.35,    8.02,
  267.5000,   74.35,    8.02,
  267.5000,   72.35,    8.02,
  267.5000,   70.35,    8.02,
  267.5000,   68.35,    8.02,
  268.5000,  123.89,  -99.00,
  268.5000,  123.79,   26.75,
  268.5000,  120.35,   26.74,
  268.5000,  118.35,   26.73,
  268.5000,  116.35,   26.72,
  268.5000,  114.35,   26.08,
  268.5000,  112.35,   23.76,
  268.5000,  110.35,   19.88,
  268.5000,  108.35,   16.17,
  268.5000,  106.35,   13.06,
  268.5000,  104.35,   10.89,
  268.5000,  102.35,    9.74,
  268.5000,  100.35,    9.21,
  268.5000,   98.35,    8.92,
  268.5000,   96.35,    8.71,
  268.5000,   94.35,    8.52,
  268.5000,   92.35,    8.35,
  268.5000,   90.35,    8.23,
  268.5000,   88.35,    8.14,
  268.5000,   86.35,    8.09,
  268.5000,   84.35,    8.05,
  268.5000,   82.35,    8.03,
  268.5000,   80.35,    8.03,
  268.5000,   78.35,    8.03,
  268.5000,   76.35,    8.03,
  268.5000,   74.35,    8.03,
  268.5000,   72.35,    8.03,
  268.5000,   70.35,    8.03,
  268.5000,   68.35,    8.03,
  269.5000,  123.89,  -99.00,
  269.5000,  123.79,   26.56,
  269.5000,  120.35,   26.54,
  269.5000,  118.35,   26.53,
  269.5000,  116.35,   26.53,
  269.5000,  114.35,   26.51,
  269.5000,  112.35,   24.89,
  269.5000,  110.35,   20.59,
  269.5000,  108.35,   15.24,
  269.5000,  106.35,   11.47,
  269.5000,  104.35,    9.85,
