JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   240.000,   600.000,   123.793,    11.096,    -0.009,    13.154,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.525,  -294.294,     0.000,   379.681,   467.256,   188.168,    18.551,     0.000,
   240.104,   600.000,   123.794,    11.669,    -0.007,    12.838,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.788,  -254.793,     0.000,   384.088,   466.584,   149.198,    23.098,     0.000,
   240.201,   600.000,   123.795,    12.170,     0.006,    12.786,     0.000,     0.450,    51.445,  2866.000,     1.000,    21.000,  -264.558,     0.000,   371.798,   466.143,   141.600,    28.614,     0.000,
   240.306,   600.000,   123.795,    12.064,     0.017,    12.664,   176.827,     0.450,    51.445,  2866.000,     1.000,    20.896,   -72.188,   166.818,   381.759,   465.658,   135.577,    19.530,     0.000,
   240.403,   600.000,   123.794,    11.693,     0.017,    11.854,   595.236,     0.450,    51.444,  2866.000,     1.000,    20.725,   374.825,   561.544,   422.551,   466.041,   146.770,    -3.541,     0.000,
   240.500,   600.000,   123.793,    11.484,     0.009,    12.105,   845.588,     0.450,    51.443,  2866.000,     1.000,    20.681,   610.993,   797.725,   450.885,   467.484,   196.177,   -26.043,     0.000,
   240.604,   600.000,   123.793,    11.461,     0.002,    12.569,   722.955,     0.450,    51.443,  2866.000,     1.000,    20.688,   438.155,   682.033,   457.128,   468.973,   264.110,   -32.078,     0.000,
   240.701,   600.000,   123.793,    11.619,    -0.003,    12.677,   305.118,     0.450,    51.443,  2866.000,     1.000,    20.723,    28.609,   287.847,   445.221,   469.307,   253.958,   -18.807,     0.000,
   240.806,   600.000,   123.793,    11.970,    -0.008,    12.839,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.764,  -279.850,     0.000,   411.797,   468.398,   223.216,     0.033,     0.000,
   240.903,   600.000,   123.793,    12.323,    -0.006,    12.815,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.785,  -310.286,     0.000,   377.436,   467.417,   202.988,    17.316,     0.000,
   241.000,   600.000,   123.794,    12.458,    -0.005,    12.799,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.779,  -324.817,     0.000,   351.377,   466.538,   177.885,    31.771,     0.000,
   241.104,   600.000,   123.794,    12.492,    -0.004,    12.974,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.792,  -343.296,     0.000,   340.889,   465.617,   179.372,    39.196,     0.000,
   241.201,   600.000,   123.795,    12.514,    -0.001,    12.538,     0.000,     0.450,    51.445,  2866.000,     1.000,    20.842,  -323.004,     0.000,   343.129,   464.865,   160.497,    40.772,     0.000,
   241.306,   600.000,   123.795,    12.411,     0.002,    12.834,   145.569,     0.450,    51.445,  2866.000,     1.000,    20.868,  -140.626,   137.329,   370.324,   464.313,   151.553,    32.413,     0.000,
   241.403,   600.000,   123.794,    12.098,     0.002,    12.291,   569.923,     0.450,    51.444,  2866.000,     1.000,    20.810,   298.526,   537.663,   393.643,   464.514,   154.565,    13.701,     0.000,
   241.500,   600.000,   123.794,    11.706,    -0.000,    12.195,   652.748,     0.450,    51.444,  2866.000,     1.000,    20.733,   399.862,   615.800,   435.025,   465.571,   187.007,    -1.615,     0.000,
   241.604,   600.000,   123.793,    11.254,    -0.004,    12.605,   648.146,     0.450,    51.443,  2866.000,     1.000,    20.610,   400.188,   611.459,   446.932,   466.729,   207.892,   -16.419,     0.000,
   241.701,   600.000,   123.793,    11.151,    -0.008,    12.569,   313.915,     0.450,    51.443,  2866.000,     1.000,    20.614,    55.758,   296.146,   429.448,   467.216,   214.261,   -11.641,     0.000,
   241.806,   600.000,   123.793,    11.245,    -0.009,    12.890,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.657,  -267.422,     0.000,   396.160,   466.412,   190.786,     6.384,     0.000,
   241.903,   600.000,   123.794,    11.343,    -0.003,    12.552,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.680,  -288.208,     0.000,   365.244,   465.605,   164.205,    23.642,     0.000,
   242.000,   600.000,   123.793,    11.356,     0.003,    12.467,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.631,  -319.614,     0.000,   349.533,   464.830,   168.371,    35.946,     0.000,
   242.104,   600.000,   123.794,    11.347,     0.007,    12.765,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.518,  -312.978,     0.000,   331.189,   464.094,   140.016,    40.057,     0.000,
   242.201,   600.000,   123.794,    11.528,     0.007,    12.695,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.533,  -318.364,     0.000,   325.351,   463.456,   136.913,    43.344,     0.000,
   242.306,   600.000,   123.794,    11.812,     0.005,    13.260,   204.862,     0.450,    51.444,  2866.000,     1.000,    20.632,   -92.401,   193.266,   343.030,   462.899,   133.003,    32.796,     0.000,
   242.403,   600.000,   123.795,    12.169,     0.006,    12.629,   694.538,     0.450,    51.445,  2866.000,     1.000,    20.823,   420.225,   655.225,   381.568,   463.318,   142.768,    10.482,     0.000,
   242.500,   600.000,   123.795,    12.284,     0.008,    12.506,   853.670,     0.450,    51.445,  2866.000,     1.000,    20.937,   631.395,   805.349,   425.066,   464.930,   143.464,    -9.375,     0.000,
   242.604,   600.000,   123.794,    11.992,     0.013,    12.333,   408.760,     0.450,    51.444,  2866.000,     1.000,    20.841,   239.671,   385.623,   475.141,   466.246,   168.576,   -13.729,     0.000,
   242.701,   600.000,   123.793,    11.582,     0.005,    12.537,   208.448,     0.450,    51.443,  2866.000,     1.000,    20.583,   -32.063,   196.649,   424.844,   466.120,   176.078,    11.358,     0.000,
   242.806,   600.000,   123.793,    11.572,    -0.006,    12.842,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.480,  -296.977,     0.000,   367.016,   465.140,   165.579,    33.275,     0.000,
   242.903,   600.000,   123.794,    11.993,    -0.012,    12.796,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.679,  -307.957,     0.000,   347.165,   464.327,   154.130,    36.664,     0.000,
   243.000,   600.000,   123.794,    12.332,    -0.004,    12.687,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.856,  -328.108,     0.000,   331.771,   463.570,   151.779,    44.530,     0.000,
   243.104,   600.000,   123.794,    12.125,     0.008,    12.486,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.747,  -301.671,     0.000,   339.436,   462.880,   137.321,    40.905,     0.000,
   243.201,   600.000,   123.794,    11.657,     0.011,    12.321,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.488,  -294.719,     0.000,   341.367,   462.296,   134.049,    39.740,     0.000,
   243.306,   600.000,   123.793,    11.428,     0.003,    12.565,   181.631,     0.450,    51.443,  2866.000,     1.000,    20.311,  -101.296,   171.350,   354.972,   461.743,   132.107,    33.767,     0.000,
   243.403,   600.000,   123.794,    11.724,    -0.002,    13.019,   549.040,     0.450,    51.444,  2866.000,     1.000,    20.469,   293.808,   517.963,   389.429,   461.965,   132.939,    18.680,     0.000,
   243.500,   600.000,   123.794,    12.035,    -0.002,    13.011,   834.893,     0.450,    51.444,  2866.000,     1.000,    20.711,   598.087,   787.635,   417.492,   463.279,   150.010,    -6.249,     0.000,
   243.604,   600.000,   123.795,    12.109,     0.003,    12.518,   676.614,     0.450,    51.445,  2866.000,     1.000,    20.872,   434.045,   638.315,   442.965,   464.880,   204.107,   -21.752,     0.000,
   243.701,   600.000,   123.794,    11.892,     0.006,    12.553,   321.865,     0.450,    51.444,  2866.000,     1.000,    20.803,    90.600,   303.646,   432.105,   465.403,   199.195,   -19.446,     0.000,
   243.806,   600.000,   123.794,    11.721,     0.005,    12.187,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.655,  -230.355,     0.000,   404.977,   464.713,   174.480,    -3.861,     0.000,
   243.903,   600.000,   123.793,    11.722,    -0.000,    12.659,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.573,  -264.914,     0.000,   374.611,   463.847,   159.987,    15.691,     0.000,
   244.000,   600.000,   123.794,    11.813,    -0.003,    12.689,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.578,  -288.781,     0.000,   358.582,   463.165,   157.774,    26.422,     0.000,
   244.104,   600.000,   123.794,    11.836,    -0.005,    12.891,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.586,  -290.900,     0.000,   364.239,   462.419,   168.298,    24.422,     0.000,
   244.201,   600.000,   123.794,    11.887,    -0.003,    12.573,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.581,  -287.600,     0.000,   354.904,   461.886,   151.656,    28.961,     0.000,
   244.306,   600.000,   123.794,    12.041,    -0.001,    12.793,   189.849,     0.450,    51.444,  2866.000,     1.000,    20.557,   -75.397,   179.103,   367.307,   461.397,   137.403,    23.008,     0.000,
   244.403,   600.000,   123.794,    12.134,    -0.001,    12.707,   460.405,     0.450,    51.444,  2866.000,     1.000,    20.542,   254.448,   434.345,   426.568,   461.608,   142.875,     1.981,     0.000,
   244.500,   600.000,   123.795,    12.313,    -0.003,    12.942,   869.555,     0.450,    51.445,  2866.000,     1.000,    20.685,   623.030,   820.335,   428.055,   462.896,   182.158,   -19.694,     0.000,
   244.604,   600.000,   123.796,    12.505,    -0.003,    12.903,   716.907,     0.450,    51.446,  2866.000,     1.000,    20.902,   451.872,   676.327,   459.079,   464.495,   270.322,   -51.283,     0.000,
   244.701,   600.000,   123.795,    12.588,     0.003,    12.149,   299.394,     0.450,    51.445,  2866.000,     1.000,    21.046,    59.045,   282.447,   456.733,   464.954,   257.600,   -42.419,     0.000,
   244.806,   600.000,   123.794,    12.026,     0.007,    12.185,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.831,  -223.368,     0.000,   418.709,   464.338,   189.547,   -11.808,     0.000,
   244.903,   600.000,   123.794,    11.420,     0.005,    12.102,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.513,  -240.385,     0.000,   381.987,   463.680,   148.434,    10.257,     0.000,
   245.000,   600.000,   123.793,    11.201,    -0.005,    12.678,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.355,  -259.629,     0.000,   380.669,   463.067,   163.698,    13.533,     0.000,
   245.104,   600.000,   123.794,    11.507,    -0.011,    13.211,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.474,  -259.257,     0.000,   375.320,   462.438,   156.667,    15.472,     0.000,
   245.201,   600.000,   123.795,    12.012,    -0.008,    12.995,     0.000,     0.450,    51.445,  2866.000,     1.000,    20.692,  -259.539,     0.000,   362.858,   462.018,   137.739,    22.640,     0.000,
   245.306,   600.000,   123.795,    12.262,     0.003,    12.891,   198.680,     0.450,    51.445,  2866.000,     1.000,    20.782,   -61.232,   187.434,   372.027,   461.758,   140.854,    18.082,     0.000,
   245.403,   600.000,   123.796,    12.148,     0.009,    12.601,   638.659,     0.450,    51.446,  2866.000,     1.000,    20.720,   383.036,   602.509,   413.270,   462.172,   180.185,    -9.613,     0.000,
   245.500,   600.000,   123.796,    12.130,     0.007,    12.827,   786.934,     0.450,    51.446,  2866.000,     1.000,    20.766,   561.445,   742.390,   451.425,   463.505,   203.068,   -34.202,     0.000,
   245.604,   600.000,   123.795,    12.325,     0.005,    11.800,   725.239,     0.450,    51.445,  2866.000,     1.000,    20.959,   481.678,   684.188,   463.895,   465.010,   254.986,   -53.592,     0.000,
   245.701,   600.000,   123.795,    12.211,     0.007,    12.636,   316.589,     0.450,    51.445,  2866.000,     1.000,    20.978,    92.713,   298.668,   451.100,   465.650,   228.654,   -37.249,     0.000,
   245.806,   600.000,   123.795,    11.622,     0.005,    12.072,     0.000,     0.450,    51.445,  2866.000,     1.000,    20.748,  -214.860,     0.000,   419.061,   465.073,   181.251,   -12.404,     0.000,
   245.903,   600.000,   123.794,    11.330,    -0.005,    12.532,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.605,  -235.593,     0.000,   389.724,   464.395,   155.261,     5.660,     0.000,
   246.000,   600.000,   123.794,    11.442,    -0.009,    12.624,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.584,  -249.118,     0.000,   383.143,   463.797,   158.341,    10.123,     0.000,
   246.104,   600.000,   123.794,    11.793,    -0.008,    12.842,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.645,  -253.148,     0.000,   372.699,   463.139,   146.154,    16.555,     0.000,
   246.201,   600.000,   123.795,    11.953,    -0.004,    12.813,     0.000,     0.450,    51.445,  2866.000,     1.000,    20.651,  -250.345,     0.000,   367.105,   462.688,   134.663,    20.099,     0.000,
   246.306,   600.000,   123.795,    12.142,     0.001,    12.714,   175.930,     0.450,    51.445,  2866.000,     1.000,    20.695,   -45.289,   165.971,   389.109,   462.413,   126.820,    11.137,     0.000,
   246.403,   600.000,   123.795,    12.216,     0.006,    12.960,   506.826,     0.450,    51.445,  2866.000,     1.000,    20.699,   320.312,   478.138,   433.695,   462.821,   134.649,    -5.950,     0.000,
   246.500,   600.000,   123.796,    12.302,     0.004,    12.845,   552.868,     0.450,    51.446,  2866.000,     1.000,    20.747,   318.824,   521.573,   456.601,   463.768,   208.080,   -12.497,     0.000,
   246.604,   600.000,   123.795,    12.625,     0.001,    12.365,   317.630,     0.450,    51.445,  2866.000,     1.000,    20.898,   114.720,   299.651,   423.322,   464.308,   124.078,    19.868,     0.000,
   246.701,   600.000,   123.794,    12.627,     0.002,    12.085,   157.879,     0.450,    51.444,  2866.000,     1.000,    20.895,   -40.656,   148.942,   411.414,   464.226,   113.323,    23.463,     0.000,
   246.806,   600.000,   123.794,    12.040,     0.004,    12.210,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.642,  -218.249,     0.000,   387.436,   463.652,   118.131,    23.901,     0.000,
   246.903,   600.000,   123.793,    11.651,    -0.005,    12.338,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.400,  -257.103,     0.000,   355.606,   463.086,   120.728,    28.895,     0.000,
   247.000,   600.000,   123.793,    11.878,    -0.014,    12.888,     0.000,     0.450,    51.443,  2866.000,     1.000,    20.410,  -282.737,     0.000,   346.304,   462.507,   134.774,    31.759,     0.000,
   247.104,   600.000,   123.794,    12.349,    -0.016,    13.084,     0.000,     0.450,    51.444,  2866.000,     1.000,    20.589,  -285.676,     0.000,   338.292,   461.944,   127.411,    34.613,     0.000,
   247.201,   600.000,   123.795,    12.657,    -0.007,    12.693,     0.000,     0.450,    51.445,  2866.000,     1.000,    20.748,  -290.339,     0.000,   338.034,   461.465,   130.802,    36.106,     0.000,
   247.306,   600.000,   123.795,    12.537,    -0.001,    12.302,   187.467,     0.450,    51.445,  2866.000,     1.000,    20.696,   -84.642,   176.855,   353.496,   461.047,   126.492,    27.454,     0.000,
   247.403,   600.000,   123.794,    12.101,     0.005,    12.096,   664.970,     0.450,    51.444,  2866.000,     1.000,    20.520,   429.321,   627.330,   384.640,   461.502,   113.230,     7.916,     0.000,
