 JDAY,ELEVATION(m),TEMPERATURE(C)
  169.5000,  116.35,   23.12,
  169.5000,  114.35,   17.27,
  169.5000,  112.35,   14.51,
  169.5000,  110.35,   12.46,
  169.5000,  108.35,   11.05,
  169.5000,  106.35,   10.24,
  169.5000,  104.35,    9.69,
  169.5000,  102.35,    9.22,
  169.5000,  100.35,    8.80,
  169.5000,   98.35,    8.43,
  169.5000,   96.35,    8.14,
  169.5000,   94.35,    7.94,
  169.5000,   92.35,    7.81,
  169.5000,   90.35,    7.74,
  169.5000,   88.35,    7.69,
  169.5000,   86.35,    7.67,
  169.5000,   84.35,    7.64,
  169.5000,   82.35,    7.63,
  169.5000,   80.35,    7.63,
  169.5000,   78.35,    7.63,
  169.5000,   76.35,    7.63,
  169.5000,   74.35,    7.63,
  169.5000,   72.35,    7.63,
  169.5000,   70.35,    7.63,
  169.5000,   68.35,    7.63,
  170.5000,  123.90,  -99.00,
  170.5000,  123.80,   27.45,
  170.5000,  120.35,   27.22,
  170.5000,  118.35,   26.92,
  170.5000,  116.35,   23.55,
  170.5000,  114.35,   18.63,
  170.5000,  112.35,   15.27,
  170.5000,  110.35,   12.53,
  170.5000,  108.35,   10.83,
  170.5000,  106.35,   10.05,
  170.5000,  104.35,    9.58,
  170.5000,  102.35,    9.17,
  170.5000,  100.35,    8.79,
  170.5000,   98.35,    8.44,
  170.5000,   96.35,    8.16,
  170.5000,   94.35,    7.96,
  170.5000,   92.35,    7.83,
  170.5000,   90.35,    7.76,
  170.5000,   88.35,    7.71,
  170.5000,   86.35,    7.68,
  170.5000,   84.35,    7.65,
  170.5000,   82.35,    7.64,
  170.5000,   80.35,    7.64,
  170.5000,   78.35,    7.64,
  170.5000,   76.35,    7.64,
  170.5000,   74.35,    7.64,
  170.5000,   72.35,    7.64,
  170.5000,   70.35,    7.64,
  170.5000,   68.35,    7.64,
  171.5000,  123.90,  -99.00,
  171.5000,  123.80,   27.22,
  171.5000,  120.35,   27.13,
  171.5000,  118.35,   26.02,
  171.5000,  116.35,   22.90,
  171.5000,  114.35,   18.59,
  171.5000,  112.35,   15.08,
  171.5000,  110.35,   12.60,
  171.5000,  108.35,   11.16,
  171.5000,  106.35,   10.41,
  171.5000,  104.35,    9.96,
  171.5000,  102.35,    9.58,
  171.5000,  100.35,    9.17,
  171.5000,   98.35,    8.74,
  171.5000,   96.35,    8.36,
  171.5000,   94.35,    8.07,
  171.5000,   92.35,    7.89,
  171.5000,   90.35,    7.79,
  171.5000,   88.35,    7.73,
  171.5000,   86.35,    7.69,
  171.5000,   84.35,    7.66,
  171.5000,   82.35,    7.64,
  171.5000,   80.35,    7.64,
  171.5000,   78.35,    7.64,
  171.5000,   76.35,    7.64,
  171.5000,   74.35,    7.64,
  171.5000,   72.35,    7.64,
  171.5000,   70.35,    7.64,
  171.5000,   68.35,    7.64,
  172.5000,  123.89,  -99.00,
  172.5000,  123.79,   27.15,
  172.5000,  120.35,   27.13,
  172.5000,  118.35,   26.77,
  172.5000,  116.35,   23.42,
  172.5000,  114.35,   18.42,
  172.5000,  112.35,   14.14,
  172.5000,  110.35,   11.65,
  172.5000,  108.35,   10.59,
  172.5000,  106.35,   10.09,
  172.5000,  104.35,    9.70,
  172.5000,  102.35,    9.29,
  172.5000,  100.35,    8.85,
  172.5000,   98.35,    8.45,
  172.5000,   96.35,    8.14,
  172.5000,   94.35,    7.93,
  172.5000,   92.35,    7.81,
  172.5000,   90.35,    7.74,
  172.5000,   88.35,    7.70,
  172.5000,   86.35,    7.68,
  172.5000,   84.35,    7.65,
  172.5000,   82.35,    7.64,
  172.5000,   80.35,    7.64,
  172.5000,   78.35,    7.64,
  172.5000,   76.35,    7.64,
  172.5000,   74.35,    7.64,
  172.5000,   72.35,    7.64,
  172.5000,   70.35,    7.64,
  172.5000,   68.35,    7.64,
  173.5000,  123.90,  -99.00,
  173.5000,  123.80,   26.75,
  173.5000,  120.35,   26.57,
  173.5000,  118.35,   26.51,
  173.5000,  116.35,   23.13,
  173.5000,  114.35,   18.74,
  173.5000,  112.35,   15.07,
  173.5000,  110.35,   12.60,
  173.5000,  108.35,   11.22,
  173.5000,  106.35,   10.48,
  173.5000,  104.35,    9.98,
  173.5000,  102.35,    9.49,
  173.5000,  100.35,    8.98,
  173.5000,   98.35,    8.51,
  173.5000,   96.35,    8.15,
  173.5000,   94.35,    7.93,
  173.5000,   92.35,    7.80,
  173.5000,   90.35,    7.74,
  173.5000,   88.35,    7.70,
  173.5000,   86.35,    7.67,
  173.5000,   84.35,    7.65,
  173.5000,   82.35,    7.65,
  173.5000,   80.35,    7.65,
  173.5000,   78.35,    7.65,
  173.5000,   76.35,    7.65,
  173.5000,   74.35,    7.65,
  173.5000,   72.35,    7.65,
  173.5000,   70.35,    7.65,
  173.5000,   68.35,    7.65,
  174.5000,  123.90,  -99.00,
  174.5000,  123.80,   27.08,
  174.5000,  120.35,   26.83,
  174.5000,  118.35,   26.43,
  174.5000,  116.35,   23.73,
  174.5000,  114.35,   18.78,
  174.5000,  112.35,   14.65,
  174.5000,  110.35,   12.19,
  174.5000,  108.35,   11.02,
  174.5000,  106.35,   10.36,
  174.5000,  104.35,    9.85,
  174.5000,  102.35,    9.37,
  174.5000,  100.35,    8.89,
  174.5000,   98.35,    8.48,
  174.5000,   96.35,    8.17,
  174.5000,   94.35,    7.96,
  174.5000,   92.35,    7.83,
  174.5000,   90.35,    7.76,
  174.5000,   88.35,    7.71,
  174.5000,   86.35,    7.69,
  174.5000,   84.35,    7.66,
  174.5000,   82.35,    7.65,
  174.5000,   80.35,    7.65,
  174.5000,   78.35,    7.65,
  174.5000,   76.35,    7.65,
  174.5000,   74.35,    7.65,
  174.5000,   72.35,    7.65,
  174.5000,   70.35,    7.65,
  174.5000,   68.35,    7.65,
  175.5000,  123.90,  -99.00,
  175.5000,  123.80,   27.41,
  175.5000,  120.35,   27.18,
  175.5000,  118.35,   27.17,
  175.5000,  116.35,   25.34,
  175.5000,  114.35,   19.70,
  175.5000,  112.35,   15.05,
  175.5000,  110.35,   12.33,
  175.5000,  108.35,   11.05,
  175.5000,  106.35,   10.34,
  175.5000,  104.35,    9.84,
  175.5000,  102.35,    9.37,
  175.5000,  100.35,    8.91,
  175.5000,   98.35,    8.51,
  175.5000,   96.35,    8.19,
  175.5000,   94.35,    7.97,
  175.5000,   92.35,    7.84,
  175.5000,   90.35,    7.76,
  175.5000,   88.35,    7.72,
  175.5000,   86.35,    7.69,
  175.5000,   84.35,    7.67,
  175.5000,   82.35,    7.66,
  175.5000,   80.35,    7.66,
  175.5000,   78.35,    7.66,
  175.5000,   76.35,    7.66,
  175.5000,   74.35,    7.66,
  175.5000,   72.35,    7.66,
  175.5000,   70.35,    7.66,
  175.5000,   68.35,    7.66,
  176.5000,  123.90,  -99.00,
  176.5000,  123.80,   27.86,
  176.5000,  120.35,   27.59,
  176.5000,  118.35,   27.01,
  176.5000,  116.35,   23.51,
  176.5000,  114.35,   17.59,
  176.5000,  112.35,   13.98,
  176.5000,  110.35,   12.04,
  176.5000,  108.35,   11.04,
  176.5000,  106.35,   10.36,
  176.5000,  104.35,    9.84,
  176.5000,  102.35,    9.37,
  176.5000,  100.35,    8.94,
  176.5000,   98.35,    8.56,
  176.5000,   96.35,    8.24,
  176.5000,   94.35,    8.01,
  176.5000,   92.35,    7.86,
  176.5000,   90.35,    7.78,
  176.5000,   88.35,    7.73,
  176.5000,   86.35,    7.70,
  176.5000,   84.35,    7.68,
  176.5000,   82.35,    7.66,
  176.5000,   80.35,    7.66,
  176.5000,   78.35,    7.66,
  176.5000,   76.35,    7.66,
  176.5000,   74.35,    7.66,
  176.5000,   72.35,    7.66,
  176.5000,   70.35,    7.66,
  176.5000,   68.35,    7.66,
  177.5000,  123.90,  -99.00,
  177.5000,  123.80,   28.19,
  177.5000,  120.35,   27.88,
  177.5000,  118.35,   26.68,
  177.5000,  116.35,   23.27,
  177.5000,  114.35,   18.90,
  177.5000,  112.35,   15.31,
  177.5000,  110.35,   12.71,
  177.5000,  108.35,   11.18,
  177.5000,  106.35,   10.33,
  177.5000,  104.35,    9.78,
  177.5000,  102.35,    9.33,
  177.5000,  100.35,    8.93,
  177.5000,   98.35,    8.57,
  177.5000,   96.35,    8.26,
  177.5000,   94.35,    8.03,
  177.5000,   92.35,    7.87,
  177.5000,   90.35,    7.78,
  177.5000,   88.35,    7.73,
  177.5000,   86.35,    7.70,
  177.5000,   84.35,    7.68,
  177.5000,   82.35,    7.67,
  177.5000,   80.35,    7.67,
  177.5000,   78.35,    7.67,
  177.5000,   76.35,    7.67,
  177.5000,   74.35,    7.67,
  177.5000,   72.35,    7.67,
  177.5000,   70.35,    7.67,
  177.5000,   68.35,    7.67,
  178.5000,  123.89,  -99.00,
  178.5000,  123.79,   28.57,
  178.5000,  120.35,   27.90,
  178.5000,  118.35,   26.15,
  178.5000,  116.35,   23.34,
  178.5000,  114.35,   19.10,
  178.5000,  112.35,   14.87,
  178.5000,  110.35,   12.19,
  178.5000,  108.35,   10.85,
  178.5000,  106.35,   10.15,
  178.5000,  104.35,    9.68,
  178.5000,  102.35,    9.26,
  178.5000,  100.35,    8.85,
  178.5000,   98.35,    8.49,
  178.5000,   96.35,    8.19,
  178.5000,   94.35,    7.98,
  178.5000,   92.35,    7.84,
  178.5000,   90.35,    7.77,
  178.5000,   88.35,    7.72,
  178.5000,   86.35,    7.70,
  178.5000,   84.35,    7.68,
  178.5000,   82.35,    7.67,
  178.5000,   80.35,    7.67,
  178.5000,   78.35,    7.67,
  178.5000,   76.35,    7.67,
  178.5000,   74.35,    7.67,
  178.5000,   72.35,    7.67,
  178.5000,   70.35,    7.67,
  178.5000,   68.35,    7.67,
  179.5000,  123.89,  -99.00,
  179.5000,  123.79,   28.56,
  179.5000,  120.35,   28.08,
  179.5000,  118.35,   26.18,
  179.5000,  116.35,   23.88,
  179.5000,  114.35,   19.86,
  179.5000,  112.35,   15.53,
  179.5000,  110.35,   12.59,
  179.5000,  108.35,   11.12,
  179.5000,  106.35,   10.38,
  179.5000,  104.35,    9.91,
  179.5000,  102.35,    9.51,
  179.5000,  100.35,    9.11,
  179.5000,   98.35,    8.72,
  179.5000,   96.35,    8.37,
  179.5000,   94.35,    8.09,
  179.5000,   92.35,    7.91,
  179.5000,   90.35,    7.81,
  179.5000,   88.35,    7.75,
  179.5000,   86.35,    7.71,
  179.5000,   84.35,    7.69,
  179.5000,   82.35,    7.67,
  179.5000,   80.35,    7.67,
  179.5000,   78.35,    7.67,
  179.5000,   76.35,    7.67,
  179.5000,   74.35,    7.67,
  179.5000,   72.35,    7.67,
  179.5000,   70.35,    7.67,
  179.5000,   68.35,    7.67,
  180.5000,  123.90,  -99.00,
  180.5000,  123.80,   29.19,
  180.5000,  120.35,   28.96,
  180.5000,  118.35,   28.33,
  180.5000,  116.35,   25.68,
  180.5000,  114.35,   20.44,
  180.5000,  112.35,   15.24,
  180.5000,  110.35,   12.24,
  180.5000,  108.35,   10.96,
  180.5000,  106.35,   10.28,
  180.5000,  104.35,    9.80,
  180.5000,  102.35,    9.38,
  180.5000,  100.35,    8.97,
  180.5000,   98.35,    8.59,
  180.5000,   96.35,    8.27,
  180.5000,   94.35,    8.04,
  180.5000,   92.35,    7.88,
  180.5000,   90.35,    7.79,
  180.5000,   88.35,    7.74,
  180.5000,   86.35,    7.71,
  180.5000,   84.35,    7.69,
  180.5000,   82.35,    7.68,
  180.5000,   80.35,    7.68,
  180.5000,   78.35,    7.68,
  180.5000,   76.35,    7.68,
  180.5000,   74.35,    7.68,
  180.5000,   72.35,    7.68,
  180.5000,   70.35,    7.68,
  180.5000,   68.35,    7.68,
  181.5000,  123.90,  -99.00,
  181.5000,  123.80,   29.53,
  181.5000,  120.35,   29.39,
  181.5000,  118.35,   29.39,
  181.5000,  116.35,   26.33,
  181.5000,  114.35,   18.78,
  181.5000,  112.35,   14.70,
  181.5000,  110.35,   12.48,
  181.5000,  108.35,   11.27,
  181.5000,  106.35,   10.51,
  181.5000,  104.35,    9.96,
  181.5000,  102.35,    9.45,
  181.5000,  100.35,    8.94,
  181.5000,   98.35,    8.48,
  181.5000,   96.35,    8.14,
  181.5000,   94.35,    7.93,
  181.5000,   92.35,    7.81,
  181.5000,   90.35,    7.75,
  181.5000,   88.35,    7.72,
  181.5000,   86.35,    7.70,
  181.5000,   84.35,    7.69,
  181.5000,   82.35,    7.68,
  181.5000,   80.35,    7.68,
  181.5000,   78.35,    7.68,
  181.5000,   76.35,    7.68,
  181.5000,   74.35,    7.68,
  181.5000,   72.35,    7.68,
  181.5000,   70.35,    7.68,
  181.5000,   68.35,    7.68,
  182.5000,  123.90,  -99.00,
  182.5000,  123.80,   30.10,
  182.5000,  120.35,   29.85,
  182.5000,  118.35,   29.67,
  182.5000,  116.35,   26.27,
  182.5000,  114.35,   18.04,
  182.5000,  112.35,   15.14,
  182.5000,  110.35,   12.84,
  182.5000,  108.35,   11.38,
  182.5000,  106.35,   10.49,
  182.5000,  104.35,    9.91,
  182.5000,  102.35,    9.46,
  182.5000,  100.35,    9.05,
  182.5000,   98.35,    8.68,
  182.5000,   96.35,    8.36,
  182.5000,   94.35,    8.12,
  182.5000,   92.35,    7.94,
  182.5000,   90.35,    7.83,
  182.5000,   88.35,    7.76,
  182.5000,   86.35,    7.73,
  182.5000,   84.35,    7.70,
  182.5000,   82.35,    7.69,
  182.5000,   80.35,    7.69,
  182.5000,   78.35,    7.69,
  182.5000,   76.35,    7.69,
  182.5000,   74.35,    7.69,
  182.5000,   72.35,    7.69,
  182.5000,   70.35,    7.69,
  182.5000,   68.35,    7.69,
  183.5000,  123.90,  -99.00,
  183.5000,  123.80,   30.72,
  183.5000,  120.35,   30.44,
  183.5000,  118.35,   30.38,
  183.5000,  116.35,   27.52,
  183.5000,  114.35,   19.58,
  183.5000,  112.35,   15.98,
  183.5000,  110.35,   12.65,
  183.5000,  108.35,   10.96,
  183.5000,  106.35,   10.23,
  183.5000,  104.35,    9.76,
  183.5000,  102.35,    9.37,
  183.5000,  100.35,    9.00,
  183.5000,   98.35,    8.64,
  183.5000,   96.35,    8.33,
  183.5000,   94.35,    8.09,
  183.5000,   92.35,    7.93,
  183.5000,   90.35,    7.82,
  183.5000,   88.35,    7.76,
  183.5000,   86.35,    7.73,
  183.5000,   84.35,    7.71,
  183.5000,   82.35,    7.69,
  183.5000,   80.35,    7.69,
  183.5000,   78.35,    7.69,
  183.5000,   76.35,    7.69,
  183.5000,   74.35,    7.69,
  183.5000,   72.35,    7.69,
  183.5000,   70.35,    7.69,
  183.5000,   68.35,    7.69,
  184.5000,  123.90,  -99.00,
  184.5000,  123.80,   31.23,
  184.5000,  120.35,   30.91,
  184.5000,  118.35,   30.41,
  184.5000,  116.35,   25.46,
  184.5000,  114.35,   18.49,
  184.5000,  112.35,   15.35,
  184.5000,  110.35,   12.59,
  184.5000,  108.35,   11.07,
  184.5000,  106.35,   10.25,
  184.5000,  104.35,    9.76,
  184.5000,  102.35,    9.37,
  184.5000,  100.35,    8.98,
  184.5000,   98.35,    8.61,
  184.5000,   96.35,    8.29,
  184.5000,   94.35,    8.05,
  184.5000,   92.35,    7.90,
  184.5000,   90.35,    7.81,
  184.5000,   88.35,    7.76,
  184.5000,   86.35,    7.73,
  184.5000,   84.35,    7.71,
  184.5000,   82.35,    7.69,
  184.5000,   80.35,    7.69,
  184.5000,   78.35,    7.69,
  184.5000,   76.35,    7.69,
  184.5000,   74.35,    7.69,
  184.5000,   72.35,    7.69,
  184.5000,   70.35,    7.69,
  184.5000,   68.35,    7.69,
  185.5000,  123.90,  -99.00,
  185.5000,  123.80,   31.44,
  185.5000,  120.35,   31.11,
  185.5000,  118.35,   29.50,
  185.5000,  116.35,   23.95,
  185.5000,  114.35,   18.36,
  185.5000,  112.35,   15.15,
  185.5000,  110.35,   12.37,
  185.5000,  108.35,   10.82,
  185.5000,  106.35,   10.12,
  185.5000,  104.35,    9.74,
  185.5000,  102.35,    9.38,
  185.5000,  100.35,    8.99,
  185.5000,   98.35,    8.60,
  185.5000,   96.35,    8.29,
  185.5000,   94.35,    8.06,
  185.5000,   92.35,    7.92,
  185.5000,   90.35,    7.82,
  185.5000,   88.35,    7.77,
  185.5000,   86.35,    7.74,
  185.5000,   84.35,    7.71,
  185.5000,   82.35,    7.70,
  185.5000,   80.35,    7.70,
  185.5000,   78.35,    7.70,
  185.5000,   76.35,    7.70,
  185.5000,   74.35,    7.70,
  185.5000,   72.35,    7.70,
  185.5000,   70.35,    7.70,
  185.5000,   68.35,    7.70,
  186.5000,  123.90,  -99.00,
  186.5000,  123.80,   31.58,
  186.5000,  120.35,   31.31,
  186.5000,  118.35,   30.82,
  186.5000,  116.35,   25.77,
  186.5000,  114.35,   19.63,
  186.5000,  112.35,   15.58,
  186.5000,  110.35,   12.57,
  186.5000,  108.35,   10.94,
  186.5000,  106.35,   10.21,
  186.5000,  104.35,    9.80,
  186.5000,  102.35,    9.41,
  186.5000,  100.35,    8.98,
  186.5000,   98.35,    8.57,
  186.5000,   96.35,    8.25,
  186.5000,   94.35,    8.03,
  186.5000,   92.35,    7.89,
  186.5000,   90.35,    7.81,
  186.5000,   88.35,    7.76,
  186.5000,   86.35,    7.74,
  186.5000,   84.35,    7.71,
  186.5000,   82.35,    7.70,
  186.5000,   80.35,    7.70,
  186.5000,   78.35,    7.70,
  186.5000,   76.35,    7.70,
  186.5000,   74.35,    7.70,
  186.5000,   72.35,    7.70,
  186.5000,   70.35,    7.70,
  186.5000,   68.35,    7.70,
  187.5000,  123.90,  -99.00,
  187.5000,  123.80,   31.72,
  187.5000,  120.35,   31.53,
  187.5000,  118.35,   31.49,
  187.5000,  116.35,   26.35,
  187.5000,  114.35,   19.17,
  187.5000,  112.35,   15.11,
  187.5000,  110.35,   12.42,
  187.5000,  108.35,   11.10,
  187.5000,  106.35,   10.39,
  187.5000,  104.35,    9.96,
  187.5000,  102.35,    9.57,
  187.5000,  100.35,    9.15,
  187.5000,   98.35,    8.73,
  187.5000,   96.35,    8.38,
  187.5000,   94.35,    8.11,
  187.5000,   92.35,    7.94,
  187.5000,   90.35,    7.83,
  187.5000,   88.35,    7.78,
  187.5000,   86.35,    7.74,
  187.5000,   84.35,    7.72,
  187.5000,   82.35,    7.71,
  187.5000,   80.35,    7.71,
  187.5000,   78.35,    7.71,
  187.5000,   76.35,    7.71,
  187.5000,   74.35,    7.71,
  187.5000,   72.35,    7.71,
  187.5000,   70.35,    7.71,
  187.5000,   68.35,    7.71,
  188.5000,  123.90,  -99.00,
  188.5000,  123.80,   31.96,
  188.5000,  120.35,   31.69,
  188.5000,  118.35,   31.68,
  188.5000,  116.35,   26.38,
  188.5000,  114.35,   19.47,
  188.5000,  112.35,   15.34,
  188.5000,  110.35,   12.44,
  188.5000,  108.35,   11.10,
  188.5000,  106.35,   10.34,
  188.5000,  104.35,    9.85,
  188.5000,  102.35,    9.41,
  188.5000,  100.35,    8.98,
  188.5000,   98.35,    8.59,
  188.5000,   96.35,    8.27,
  188.5000,   94.35,    8.05,
  188.5000,   92.35,    7.91,
  188.5000,   90.35,    7.82,
  188.5000,   88.35,    7.77,
  188.5000,   86.35,    7.74,
  188.5000,   84.35,    7.72,
  188.5000,   82.35,    7.71,
  188.5000,   80.35,    7.71,
  188.5000,   78.35,    7.71,
  188.5000,   76.35,    7.71,
  188.5000,   74.35,    7.71,
  188.5000,   72.35,    7.71,
  188.5000,   70.35,    7.71,
  188.5000,   68.35,    7.71,
  189.5000,  123.90,  -99.00,
  189.5000,  123.80,   32.31,
  189.5000,  120.35,   32.08,
  189.5000,  118.35,   31.84,
  189.5000,  116.35,   26.46,
  189.5000,  114.35,   20.13,
  189.5000,  112.35,   16.04,
  189.5000,  110.35,   12.88,
  189.5000,  108.35,   11.28,
  189.5000,  106.35,   10.41,
  189.5000,  104.35,    9.89,
  189.5000,  102.35,    9.47,
  189.5000,  100.35,    9.06,
  189.5000,   98.35,    8.68,
  189.5000,   96.35,    8.35,
  189.5000,   94.35,    8.11,
  189.5000,   92.35,    7.95,
  189.5000,   90.35,    7.84,
  189.5000,   88.35,    7.79,
  189.5000,   86.35,    7.75,
  189.5000,   84.35,    7.73,
  189.5000,   82.35,    7.72,
  189.5000,   80.35,    7.72,
  189.5000,   78.35,    7.72,
  189.5000,   76.35,    7.72,
  189.5000,   74.35,    7.72,
  189.5000,   72.35,    7.72,
  189.5000,   70.35,    7.72,
  189.5000,   68.35,    7.72,
  190.5000,  123.90,  -99.00,
  190.5000,  123.80,   32.70,
  190.5000,  120.35,   32.38,
  190.5000,  118.35,   31.50,
  190.5000,  116.35,   25.64,
  190.5000,  114.35,   18.59,
  190.5000,  112.35,   15.11,
  190.5000,  110.35,   12.36,
  190.5000,  108.35,   11.06,
  190.5000,  106.35,   10.31,
  190.5000,  104.35,    9.87,
  190.5000,  102.35,    9.50,
  190.5000,  100.35,    9.13,
  190.5000,   98.35,    8.76,
  190.5000,   96.35,    8.44,
  190.5000,   94.35,    8.18,
  190.5000,   92.35,    7.99,
  190.5000,   90.35,    7.88,
  190.5000,   88.35,    7.81,
  190.5000,   86.35,    7.77,
  190.5000,   84.35,    7.74,
  190.5000,   82.35,    7.72,
  190.5000,   80.35,    7.72,
  190.5000,   78.35,    7.72,
  190.5000,   76.35,    7.72,
  190.5000,   74.35,    7.72,
  190.5000,   72.35,    7.72,
  190.5000,   70.35,    7.72,
  190.5000,   68.35,    7.72,
  191.5000,  123.90,  -99.00,
  191.5000,  123.80,   32.70,
  191.5000,  120.35,   32.49,
  191.5000,  118.35,   32.09,
  191.5000,  116.35,   27.34,
  191.5000,  114.35,   20.81,
  191.5000,  112.35,   16.54,
  191.5000,  110.35,   13.14,
  191.5000,  108.35,   11.24,
  191.5000,  106.35,   10.31,
  191.5000,  104.35,    9.82,
  191.5000,  102.35,    9.43,
  191.5000,  100.35,    9.04,
  191.5000,   98.35,    8.67,
  191.5000,   96.35,    8.35,
  191.5000,   94.35,    8.12,
  191.5000,   92.35,    7.96,
  191.5000,   90.35,    7.86,
  191.5000,   88.35,    7.80,
  191.5000,   86.35,    7.77,
  191.5000,   84.35,    7.74,
  191.5000,   82.35,    7.72,
  191.5000,   80.35,    7.72,
  191.5000,   78.35,    7.72,
  191.5000,   76.35,    7.72,
  191.5000,   74.35,    7.72,
  191.5000,   72.35,    7.72,
  191.5000,   70.35,    7.72,
  191.5000,   68.35,    7.72,
  192.5000,  123.90,  -99.00,
  192.5000,  123.80,   32.90,
  192.5000,  120.35,   32.68,
  192.5000,  118.35,   32.54,
  192.5000,  116.35,   27.08,
  192.5000,  114.35,   20.04,
  192.5000,  112.35,   15.89,
  192.5000,  110.35,   12.79,
  192.5000,  108.35,   11.25,
  192.5000,  106.35,   10.45,
  192.5000,  104.35,    9.96,
  192.5000,  102.35,    9.57,
  192.5000,  100.35,    9.18,
  192.5000,   98.35,    8.79,
  192.5000,   96.35,    8.45,
  192.5000,   94.35,    8.18,
  192.5000,   92.35,    8.00,
