JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG
   337.604, 123.784, 123.785, 123.785, 123.786, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794,
   337.701, 123.785, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794,
   337.806, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793,
   337.903, 123.791, 123.791, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   338.007, 123.791, 123.791, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   338.104, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   338.201, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   338.306, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   338.403, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   338.507, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   338.604, 123.794, 123.794, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   338.701, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   338.806, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   338.903, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.792, 123.792, 123.791,
   339.007, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.792, 123.792, 123.792,
   339.104, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   339.201, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   339.306, 123.792, 123.792, 123.792, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   339.403, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   339.507, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   339.604, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   339.701, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   339.806, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   339.903, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.007, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.104, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.201, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.306, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.403, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.507, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.604, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.701, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.806, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   340.903, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.007, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.104, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   341.201, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.306, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.403, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.507, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.604, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.701, 123.794, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.806, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   341.903, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   342.007, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   342.104, 123.792, 123.792, 123.792, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   342.201, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   342.306, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   342.403, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   342.507, 123.795, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790,
   342.604, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790,
   342.701, 123.796, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790, 123.790,
   342.806, 123.796, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790, 123.790,
   342.903, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790, 123.790,
   343.007, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790, 123.790,
   343.104, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790,
   343.201, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790,
   343.306, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790,
   343.403, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790,
   343.507, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790, 123.790,
   343.604, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790, 123.790,
   343.701, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.790, 123.790, 123.790, 123.790,
   343.806, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   343.903, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   344.007, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   344.104, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   344.201, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   344.306, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793,
   344.403, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793,
   344.507, 123.785, 123.786, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793,
   344.604, 123.786, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793,
   344.701, 123.786, 123.786, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
